Source,Target,Weight
34266,92498,148
97027,97087,78
35600,84626,232
65964,44749,490
82693,69180,53
67260,66201,123
26579,20283,204
64858,40675,497
23664,5796,95
86033,3105,429
23320,24289,429
22749,25051,368
96734,32606,19
7292,55704,252
94148,99975,333
13743,43651,35
6488,61083,304
88611,14545,371
59253,30128,390
56919,81280,22
23483,18145,76
90117,4873,22
62471,69752,329
95303,42108,257
69492,1327,228
75658,70331,432
31162,21529,500
3135,64644,363
112,67864,378
9870,13784,146
98362,82685,76
65572,95537,493
2999,77282,111
87666,65949,424
36863,32941,16
57029,24431,161
9633,36451,360
14536,83078,134
80699,71196,25
89427,21475,7
82952,30784,222
6881,95977,190
11770,55192,306
27363,53389,154
3237,87690,382
39644,62853,181
86252,79959,40
93899,92629,244
27870,83806,184
23157,11104,228
5447,86626,111
34877,61899,54
96772,78113,255
97167,38904,494
8432,80137,60
65964,91823,128
17667,37022,162
14984,98777,312
2528,91787,359
31170,75833,90
49018,74884,429
85504,5877,372
61932,54984,246
71075,6265,446
45010,5320,483
44014,86553,303
18534,44685,357
4296,99110,420
74162,57147,317
22952,58883,461
12200,98499,449
78499,40476,61
19577,14512,248
28500,43000,431
36503,72029,367
71475,48295,473
30509,65174,333
78103,13212,70
94316,22020,341
31307,97670,449
96951,76533,281
23969,1667,103
51606,90985,475
71693,20273,156
58073,87280,217
58587,92524,112
41700,62990,488
89990,20611,213
1087,34143,168
75575,34869,229
70376,13273,437
48301,58779,115
35259,90415,403
38907,50257,11
94621,54527,213
17413,10756,365
72341,46847,78
17810,35645,421
56465,52625,19
41267,41822,41
88486,70177,172
21143,80474,137
74759,38189,28
24581,25980,140
99533,58610,41
24454,76572,380
49116,24588,108
22729,26229,283
2882,26622,357
53481,85864,350
96881,96171,176
27406,32799,170
81839,7197,433
50436,92005,357
88688,62592,147
28578,71421,398
92102,55467,59
81509,77553,239
5008,26692,370
10320,92578,221
44054,56880,486
60756,86299,320
24860,75711,382
96988,64279,42
90495,95220,87
23835,58616,178
9689,41084,103
88326,17343,330
87532,19845,276
71514,19863,281
46637,72499,435
44097,44706,327
70695,83792,439
58098,34167,136
94211,70773,127
37589,71535,372
33456,41152,97
307,8896,392
29715,59104,91
86176,67778,478
44303,78303,429
43853,8694,144
72647,70951,85
29805,30222,466
89265,42384,310
17176,60177,325
96801,70244,110
62295,94749,251
56087,50926,111
58536,26450,245
39904,36229,180
64806,38746,100
70833,94859,246
29209,16439,44
8938,82873,313
36683,3768,63
54066,99760,110
57979,55895,87
58380,79133,302
97667,20277,221
52932,11893,467
98658,2641,157
11685,77424,241
1741,13535,102
30723,71172,44
4949,27879,339
67401,74551,124
56240,94655,252
72303,2232,71
82776,97872,95
90634,2645,357
11702,41243,449
88386,49716,445
83328,99153,209
46362,47732,180
42022,74078,346
75018,42475,201
3035,57013,491
60115,19377,229
89930,6043,36
82488,29363,435
51201,36315,448
78912,97807,83
41701,63382,145
990,40750,202
76740,29750,345
22013,59426,14
60854,68972,487
49536,22078,439
70200,5210,448
2178,74749,396
85239,41458,165
30376,94890,197
35078,64505,245
52581,51811,188
90836,19777,343
14437,64730,178
95323,36309,490
86726,87855,256
73810,80794,481
79765,90708,392
27824,87319,202
71916,73321,177
99653,71884,472
40390,53626,401
22973,50790,142
79349,33934,492
39156,34875,169
35589,93194,218
76264,40123,224
94388,33442,271
52885,77731,411
54486,58072,395
82572,7161,138
8828,63260,328
52808,46435,352
70665,32339,443
2544,76962,328
91617,12694,294
74009,8061,20
85653,27226,38
41581,98828,490
15398,49688,238
14974,63938,183
67653,23521,216
64483,51770,497
3642,11913,224
40530,82836,292
64056,56365,166
24065,31118,257
63012,71130,380
43350,32363,207
55951,20881,312
73175,21859,148
8134,56246,297
97450,65953,195
10951,16588,42
36674,29377,61
86757,31569,3
65940,19121,317
79471,49992,332
79611,52465,180
23247,12756,189
34517,5827,294
8635,58745,401
92164,54008,217
43199,14346,301
88139,16588,319
19741,24823,433
45209,14952,476
31043,52787,209
39728,34744,416
45565,80737,411
69559,31226,373
85093,25291,33
21045,20402,386
91815,39159,89
96659,58623,174
38351,18462,378
3940,91587,75
4010,98330,251
19106,88861,87
57743,77970,2
28088,90430,109
43465,72107,239
91529,21663,493
54275,70745,41
98178,11205,406
79730,89095,111
91721,33037,487
48502,81049,156
40737,74093,19
97907,86147,153
82544,3618,213
46961,83714,438
95238,59717,96
8404,78097,391
22022,47843,54
86070,68724,183
26603,55005,108
68487,47702,188
84987,22869,354
99598,87763,286
25175,63049,90
82212,47278,134
13298,19951,217
24939,41680,220
70776,6125,467
31033,10342,47
74612,95734,272
74736,25117,382
68612,7035,219
77702,59100,37
89948,47439,462
97269,9653,107
86004,59584,112
82862,16574,492
39138,79031,38
50255,52365,494
11911,1382,386
83633,28101,108
15278,60086,324
26804,54915,296
60152,27930,234
11518,53686,491
24195,93722,109
12805,43721,367
77604,76758,352
50541,79068,468
43086,30407,201
53965,63927,239
24419,20642,260
60083,2572,347
54162,1875,181
67054,58931,58
49321,73148,418
38454,54301,92
27545,10456,418
4676,6917,498
39010,81503,130
76008,11403,305
85153,94122,481
80617,37251,63
55375,2376,284
56888,79856,148
63753,7600,496
10816,45917,8
79463,5468,399
48619,55430,285
57918,51319,238
42614,93423,487
4438,686,354
85905,26469,297
11118,28297,52
83083,6826,181
60532,66629,48
1915,64380,78
23441,7428,76
59671,80133,128
76043,72418,437
69362,76183,429
14615,72303,350
36304,81261,223
94160,88008,302
29099,32949,99
77210,82096,445
11536,32942,408
25764,86525,212
22431,35467,52
26793,12384,40
40699,94021,353
70351,99061,275
37215,21314,466
83958,10023,324
49479,53708,366
9024,20662,274
3851,20561,97
50885,33899,91
70621,90056,99
68077,90078,60
36363,1311,308
20090,92043,390
14021,49307,85
43307,68714,389
18846,63840,479
35749,47154,103
99558,86826,444
25361,93528,74
2839,99923,204
16181,34158,93
13331,17618,340
98583,48053,340
77648,56893,213
69438,76008,237
68778,47699,229
61517,55545,367
48446,20525,244
17168,16950,207
5246,21441,413
94786,90423,149
87531,69876,131
5214,36180,495
71389,88076,307
50971,3673,385
59946,9735,355
40431,34201,402
88789,53491,250
91861,51632,117
8077,21115,166
26989,33421,429
86680,43090,126
14049,10547,477
14266,83685,122
73520,58207,41
49830,36012,352
78562,7141,209
5508,86196,69
59407,59772,444
29138,28223,365
20620,64065,115
92638,9461,424
90570,23779,84
8774,74123,427
56739,95994,338
54513,47083,124
77535,16542,170
75976,59462,271
29047,2948,311
71446,45903,330
71919,13619,214
51878,70088,312
15425,2455,63
89606,17426,264
3251,42911,483
42647,79318,34
84643,37146,37
66007,59637,68
13385,34956,93
97183,81781,72
3657,56964,2
37353,86699,209
15581,50305,320
52669,92245,163
17919,95814,258
74758,86131,278
53502,8639,467
34472,9791,283
47158,32269,265
24207,26973,424
53735,72403,421
6619,17093,32
59680,50188,432
44379,69023,469
65806,70479,350
44955,27021,466
29165,383,452
51650,31740,330
73813,49051,41
59670,18177,447
19529,850,290
36031,16025,76
76691,85489,119
95508,93374,66
46779,37321,216
45021,72004,103
97285,45358,127
94514,55359,397
29283,38017,186
71439,62666,68
13822,70987,5
54098,13581,471
86231,18460,187
99851,55484,402
1649,21683,146
1207,8398,112
48548,3011,264
99448,88199,302
89567,13143,117
95572,54384,262
26533,24044,182
52012,87670,82
47978,86309,81
51693,18936,81
92394,63683,225
46490,62893,196
87100,13822,62
48382,4211,445
89936,90030,412
50320,66956,483
11389,17582,278
90944,21440,164
89823,51217,375
62182,21477,392
36344,42622,469
77394,29760,134
7565,77208,183
84186,35939,328
19600,73260,337
74365,59523,291
19478,76540,169
63616,16481,97
29356,37956,257
47320,2233,372
56349,51013,138
6175,55947,468
78468,49424,48
4627,61594,388
74571,91862,447
93567,73787,312
29679,99827,139
81688,1306,238
48330,60687,238
32805,76379,165
9971,33563,55
80436,67829,413
92901,58228,270
13736,24988,25
45969,18940,316
72891,70938,295
76007,81363,280
49285,30744,176
44466,47105,40
64338,33247,441
26230,49292,386
97015,73073,360
16698,16772,281
18990,8010,101
55731,46194,180
22282,52557,87
50479,73478,43
53058,95487,126
51416,82998,390
87062,43893,417
39502,19490,405
82175,54611,266
23221,2027,370
4017,48435,307
61907,16932,270
72509,78228,494
20912,80556,275
82660,25869,5
45003,80543,299
4127,57722,219
10336,35458,23
7975,58633,372
46591,80643,56
65211,49206,42
71630,92234,310
85073,20421,363
18599,6613,269
20831,90622,224
52015,44476,87
72687,34363,108
75089,89568,133
21239,76122,196
10345,57999,265
285,6679,229
82005,46449,238
83667,17495,430
64553,6561,495
9114,23518,37
6015,37832,462
49423,98030,41
19205,47675,200
57821,30340,285
23424,39185,369
75795,71063,462
65149,68441,211
16557,68912,147
50521,54458,292
92833,30775,444
8528,77743,151
9622,22327,201
82861,16391,215
26837,83724,80
79396,40784,152
6271,46043,136
63594,39721,297
31983,43257,429
86015,54065,121
44544,36135,135
11292,78837,309
53269,95866,82
32485,8307,405
57912,35985,240
23830,51320,11
39068,17582,332
99125,54855,66
79428,81780,166
24166,25455,344
97358,89700,46
86091,88050,316
61556,49648,417
34524,85981,403
6765,68332,28
80891,12279,136
99135,54216,201
58558,31517,302
318,1347,432
76303,83868,445
18879,95327,100
22324,49471,18
18954,71073,389
39334,83438,160
65054,69078,83
85811,8503,99
89575,75307,418
63603,32646,284
45335,48205,395
75728,93016,228
87804,45593,34
24471,27926,369
96353,79005,386
74923,47112,458
54313,37259,18
83139,68805,443
47054,65815,414
33533,56309,83
51341,12886,224
10037,7678,329
50553,97348,165
72679,97004,332
33450,83692,305
9236,93744,408
42437,11298,396
41377,57745,332
79595,40789,143
59507,83959,198
27691,62590,436
64517,64690,480
29422,45168,455
39944,3200,53
50835,97915,187
10045,7422,303
3974,28846,176
95183,29554,121
81483,30534,45
38775,14428,390
28192,84180,44
71687,31505,117
41468,66172,359
61772,94045,426
40429,99474,166
89071,25892,280
46625,83011,485
40944,85146,246
49864,89517,427
95974,41886,491
7419,55433,412
15233,27138,233
2710,60365,310
67589,20930,424
26952,54276,268
76214,60371,373
54707,66445,50
23362,18761,237
7546,33805,20
18667,44113,234
23316,98021,190
71947,8070,465
55499,94498,143
99503,49693,318
15535,66845,327
2596,28401,241
18869,41056,411
47667,70148,41
26207,21080,43
32966,56649,268
93607,84771,109
4311,6144,36
28204,90434,267
43581,68890,79
83899,59876,388
69851,164,371
95280,70720,183
69733,26023,227
55692,5652,271
30183,18871,321
66013,2716,82
28970,99242,327
41165,9410,122
23359,50955,229
20418,9265,121
58722,14623,337
37340,47693,96
19630,39472,455
37685,97121,485
25616,96519,9
62589,78031,199
41654,44041,245
57651,51992,332
78398,59760,75
46123,64080,238
89434,83048,60
37675,9284,253
76543,62587,427
17937,60267,473
58960,88445,286
82178,93949,193
77415,32190,322
766,57801,276
63918,51792,454
40887,77459,390
19121,70544,296
80798,93599,324
65784,45527,75
60879,52416,107
66165,91084,421
48013,69902,487
81292,28299,402
5396,12755,210
84971,65301,314
22094,99390,286
93234,77661,339
98718,285,17
47687,71968,164
71618,9630,193
43435,33166,359
52284,55268,59
33817,26999,331
71932,99652,196
861,76292,20
33045,53195,123
92297,65378,233
19256,7652,365
9569,12256,203
29040,36546,5
43285,54345,394
91443,17784,159
70129,19571,480
36122,71799,422
91791,17597,462
71549,82548,37
67609,59160,119
1838,47137,34
23199,1566,10
4403,6347,285
31712,79941,233
66231,43116,192
34010,48061,403
39793,42571,192
15515,48323,221
34265,93134,12
87908,31626,220
21580,65849,190
40567,39428,439
21718,58638,366
14256,17712,251
87173,97906,114
15050,74651,297
25685,7571,404
61242,45157,47
62817,49862,248
33661,2607,217
9158,87960,122
76263,42695,486
91390,43450,432
62367,63857,386
44393,41139,26
83425,23176,218
27623,51522,339
48113,56917,433
53365,9764,166
64506,47891,30
72624,85984,166
71282,39109,208
77468,68104,266
62019,49999,367
93412,74724,358
27887,31768,487
3028,40386,392
78768,60872,313
9763,41865,295
45009,83241,299
16441,53387,107
49139,48822,181
12594,60560,397
3114,651,313
95414,99678,271
38842,34398,248
30130,64293,453
2501,56226,207
10475,51210,471
11472,73213,205
30426,61204,194
42450,69429,371
30674,14525,177
84084,99883,16
66728,75182,338
60691,81607,113
70722,63538,488
44001,40580,407
95833,55461,21
42861,22957,130
41149,51551,184
40930,9163,319
72418,19208,229
82359,99937,163
79373,62405,75
82969,54192,461
16127,35301,56
35552,85788,464
28849,7837,337
75796,63865,342
38608,50530,252
77224,36586,319
43519,58692,477
80179,86821,81
95563,78495,39
82695,80159,129
3690,39883,214
92705,25651,195
62420,41874,136
18170,97743,107
2571,28485,357
86069,64042,246
36529,23847,82
14199,62851,1
84388,74645,184
37741,57083,311
45954,75548,424
39926,58095,145
12296,45628,201
63055,24969,121
66453,65982,179
75393,10727,20
71455,58148,450
85606,57585,12
81599,48394,415
95106,94393,447
8526,12628,337
92764,33997,43
45582,48554,269
93808,54302,467
80732,39257,413
36193,59578,323
40611,21715,406
32030,38322,26
79255,65333,202
62847,3490,24
69637,81377,253
43849,1963,402
57149,36751,218
40480,33757,246
56632,24247,276
14020,96782,93
83456,36287,337
63270,44793,304
94516,83485,196
39177,14820,133
53609,27612,488
81294,59425,405
38073,50047,90
57221,92819,181
20870,27180,170
31657,41282,441
90824,81512,339
46185,68464,117
80455,74415,243
40575,92849,10
25012,21376,492
14097,13978,486
67338,89201,474
61226,18577,93
93535,91472,443
39579,10346,302
96895,30834,146
15123,55289,256
94761,57720,39
24078,89230,127
98318,93692,375
84052,83515,279
91179,77970,366
61900,54748,306
62140,1352,23
15091,86023,498
80329,14862,88
63230,55211,120
75734,55893,167
87615,66070,109
64366,93202,333
67523,57157,57
19245,56047,483
40881,29003,84
68089,44277,156
72477,63840,142
96520,94495,113
31401,1853,122
95612,71775,420
36512,69236,26
99008,64701,415
97771,85720,45
95693,80648,335
71135,19534,12
99661,61687,377
63197,76170,252
89149,20658,490
54140,30507,147
67078,66821,246
51559,32993,248
20910,50637,237
3189,80648,218
57454,47891,419
7855,20186,109
79561,43182,346
11310,94365,295
20979,54257,177
6871,15549,18
46260,35508,454
93319,87474,160
6649,10306,133
65180,20525,380
33994,70593,132
14050,8593,274
43740,30568,102
43348,24645,420
60717,96920,42
30905,54818,463
53754,2897,174
74764,84548,455
69918,36704,6
50242,23742,494
25208,24713,158
34821,43665,29
22101,48220,278
93832,51843,397
547,19555,40
89747,7746,66
18419,67885,476
98288,3629,367
25631,29644,400
32216,41823,176
73628,59406,69
12813,4365,12
42789,25814,283
14058,30988,226
8298,97683,426
38025,20475,287
32238,88710,92
21287,90668,92
53925,19398,364
5656,23503,98
54101,76516,412
37049,16073,321
75958,78054,81
17250,58677,305
83458,46245,445
4499,73337,382
48866,58245,483
94645,48454,25
72713,36926,32
39183,68516,6
19643,22246,10
30349,92571,91
46201,42286,236
13962,99784,213
41337,77017,375
53193,13091,338
19353,54928,227
32102,9926,141
6415,22492,447
86771,45341,166
85781,90757,15
3267,7550,439
26402,34294,190
57459,17738,344
35071,59427,127
59618,83389,390
27132,57146,356
55770,83618,356
7769,28132,428
21951,53375,189
78791,67166,399
64718,91470,353
80503,41652,347
89201,34872,376
57821,22782,188
13823,88476,288
32970,99680,108
30697,78645,446
9091,32281,68
75949,24374,447
66592,62625,280
2092,25576,414
12701,16654,163
97627,76214,44
67472,83466,481
9781,85098,301
78020,23195,199
95548,93756,131
67194,7644,359
83923,16257,211
43900,93403,330
49473,62119,380
38675,91339,41
89891,95338,31
93642,92259,198
51716,64361,23
32806,41683,106
84563,58200,17
22282,76609,231
73500,97244,99
71551,72613,53
89404,1026,177
3814,85593,91
53606,44219,338
18314,63121,463
9826,81508,114
62474,45348,178
116,35315,308
34273,37879,399
20914,47940,52
7357,37326,309
52125,23424,425
52395,30102,482
18752,74494,260
58801,23795,165
51561,71835,165
76936,62072,494
36547,46146,155
16579,83102,365
35263,37656,35
17746,72288,212
16310,93281,474
91366,10823,330
35637,24950,117
6182,89274,205
98197,24175,218
92096,25264,323
31067,37400,364
9704,71173,281
95449,68426,195
52928,46211,192
32332,61944,32
24333,7047,128
46937,58786,91
82255,36403,20
54010,52962,400
25179,7221,71
99399,82362,133
43883,48116,94
76382,43366,245
81427,65989,343
65771,98515,115
67995,55553,182
51233,46,472
83191,2779,352
72103,7248,106
45476,31409,197
89618,89560,141
47311,3765,217
67887,58524,425
11905,3998,251
84621,19717,250
8622,31067,289
87499,14960,322
60153,7547,477
52011,70519,33
76698,94094,3
90388,54681,20
40081,75832,206
77012,61985,271
64593,32403,83
42384,66623,301
62346,285,8
24582,63808,431
44815,65541,207
91507,62634,500
57262,89799,353
88680,91823,339
92628,57149,389
93595,23237,47
11019,61291,336
10648,94752,258
57420,26823,34
63375,31564,364
24042,19182,258
99414,73774,307
54767,57034,329
28924,49259,106
43264,72741,437
55987,71990,97
5999,6171,347
92533,38564,340
91531,8471,19
42593,92718,460
92696,70663,119
27182,90011,109
52736,87124,41
27680,32117,252
27418,51843,494
75004,6581,322
79753,27321,383
18443,54866,41
71051,24634,148
55348,44227,21
14324,61482,368
85797,1344,156
83664,6523,267
2373,82182,379
32878,67955,303
71979,55054,264
6147,17732,61
22619,74643,391
61686,95972,253
52703,24621,61
35639,37367,433
15803,85053,159
52405,16560,158
73558,3402,302
6495,53824,291
49789,20539,227
18099,35946,211
26984,2179,338
81621,28103,396
25938,32711,271
49004,90724,246
20794,83230,158
18942,37505,73
69979,2190,404
49289,40813,57
63760,49021,126
47859,68854,496
5002,84142,460
51667,12365,182
83804,52181,377
21412,62838,470
41376,66562,93
38826,45414,20
21734,19237,63
65150,93189,268
89419,55938,86
83579,25938,138
41184,17931,426
91507,71303,412
50660,37102,349
11832,4028,220
49455,49434,189
77089,13426,157
9673,54450,59
94185,20357,74
1151,25680,78
62003,33528,194
92741,16331,484
43655,63101,231
9548,33067,450
79693,11318,12
59841,70448,43
10545,95747,20
79249,5603,72
44972,60676,444
14477,21716,28
2463,85986,86
42487,16282,342
31602,99905,248
58201,51409,446
14396,19697,298
94916,81784,20
1287,25314,298
24690,48871,480
1048,4110,318
90085,70651,287
30659,72063,470
22978,31787,42
62403,75423,110
95873,12083,46
98001,64898,210
51760,53987,169
27581,75918,109
81476,13811,341
10454,89621,240
10072,10581,81
10769,35656,190
12620,49386,335
64056,31823,43
34287,5032,319
55498,49817,111
72636,25498,298
34946,58403,216
415,65995,340
60197,3054,121
48419,55944,429
84748,98765,7
47778,25883,239
11150,98608,55
88464,4185,466
85633,28130,106
23686,62569,187
27119,2785,372
76989,87333,85
76704,8027,279
49572,20864,118
79722,44446,452
51741,86381,82
4300,2182,142
64966,52619,450
85967,94904,86
67115,44496,151
66056,97649,398
49468,84638,427
16273,92503,413
60665,50595,371
73314,87259,127
89506,99828,128
86714,84628,62
57209,66758,115
49241,51489,270
2361,61950,160
56134,99867,193
79124,36634,170
63874,16170,298
28007,61541,333
36373,75075,472
28333,95224,29
588,1528,491
95604,76333,235
51522,54578,440
71064,14341,472
26156,9300,26
70571,23873,64
95513,52249,392
12197,13290,221
62716,74652,34
87828,32279,215
54348,18096,149
25867,72552,282
71461,16980,222
50705,81777,340
48909,80791,43
11099,16495,369
17284,39503,224
74660,6634,152
69280,33042,50
87466,75830,317
5393,81344,371
33731,41434,278
4880,63943,393
24195,51119,436
86050,8073,122
26589,20345,37
27273,29470,40
99663,67898,258
22839,78695,379
45461,23017,283
39725,62940,98
6666,75905,40
46680,15616,87
56161,23767,219
74471,14213,161
60875,68971,181
41057,53139,460
75559,98120,77
35333,21045,154
42135,41682,326
838,96995,22
47356,75896,300
83434,39298,153
30859,82455,401
24729,5991,435
39361,89990,97
13321,3257,114
99852,98972,89
8785,35672,485
87140,45653,182
67606,88123,482
36501,46010,408
50126,50048,498
70039,76340,496
53886,69563,420
76676,88208,402
48992,76772,87
31352,74661,76
25694,30366,169
74218,97892,370
84654,44919,72
80742,93763,134
94168,24086,279
88533,90382,67
58778,84994,348
39427,16485,468
56553,15588,427
27300,9783,221
22474,91035,452
96372,71495,237
75392,46129,345
30191,22472,35
56330,23818,152
34361,89937,84
91665,54000,481
12760,84230,461
24662,92762,394
96818,49432,452
15022,53914,456
36410,76772,107
79068,87690,129
2839,69065,39
71967,59599,301
30676,52120,108
26502,35896,94
86875,11244,33
87696,96173,191
5178,97495,184
41630,590,142
49926,2925,255
55504,11480,86
44864,58500,138
38962,83316,263
12725,80607,397
19234,31853,155
94284,34027,34
11776,13658,145
93975,54594,376
50036,76427,201
53728,9908,241
98740,29833,146
54926,95692,329
49301,6536,299
89161,6650,161
20533,41933,127
29255,26956,74
97131,38709,500
94159,31619,331
80742,18121,205
30815,20082,114
41065,61751,76
34369,16625,161
25520,58559,47
62779,39827,286
37287,34633,477
47492,6783,221
76517,60482,9
92267,79600,423
50227,69402,214
12064,48815,82
72008,32418,71
46819,88511,140
38477,17607,449
45071,59495,181
90961,12764,213
16703,85258,385
39225,47837,417
1707,84388,136
56149,6692,311
4634,29819,204
6580,4855,155
64923,60846,171
36427,22839,290
33681,61570,172
42961,28888,290
3361,56563,102
51281,96521,73
21858,65654,96
325,85325,326
26892,3511,111
8822,1424,390
25828,12384,75
44198,71978,200
54589,36945,385
87961,68980,268
42219,17758,199
986,77573,500
79232,4664,43
30071,30780,381
16417,67019,167
23155,87260,388
17650,3588,173
77002,36509,221
75659,46597,362
28064,77639,10
497,27385,121
36757,10601,491
16703,17167,413
87334,84354,415
90828,15109,221
5925,22683,378
73894,47453,341
65429,89763,41
86448,8946,199
43642,45155,152
81722,11606,403
79871,78364,379
65044,57087,222
18380,5594,414
91110,25659,465
44011,79189,63
61450,26449,389
94289,7147,111
30206,42223,143
75727,73007,274
88043,82926,11
31043,83076,147
88994,86520,78
61092,16064,461
90757,57746,90
81959,49920,165
98396,53610,488
67675,43440,363
9708,6081,164
31761,91163,481
30810,15403,349
21493,62517,311
66146,56293,468
69771,2297,203
73873,49818,23
44695,80600,287
98541,93306,478
5533,73659,73
98072,97425,466
29700,43436,216
81724,65004,427
41551,69864,340
66725,20370,202
62188,11567,93
5309,5929,276
85266,17340,251
74895,57927,369
69450,65000,100
58566,14970,313
33605,58647,110
59400,27594,301
71699,86340,160
64997,89045,490
18267,54380,128
63678,80811,104
91665,8502,68
367,34678,94
68066,5100,144
4405,35192,151
75000,25233,173
34794,9940,284
91720,85399,134
1836,52127,142
31895,56365,10
75040,56727,500
12831,94664,311
83570,44023,409
94520,52571,254
77704,91535,310
97224,98018,396
88843,7526,51
9067,27565,379
73946,47047,82
2548,32194,70
69357,11908,184
16899,36878,302
22967,37471,272
83149,90538,188
90040,70821,313
76204,56898,44
50203,47745,251
63324,20783,373
67806,93949,145
44892,73764,198
10345,95923,150
81068,26728,265
43513,35492,115
84526,89378,334
90969,97011,39
37300,23483,52
28266,96033,156
10805,97085,454
65672,40296,452
21595,33198,289
52508,95531,7
9460,51817,294
92420,34620,339
83197,92560,65
90269,29107,223
25620,73031,159
31483,86992,57
52914,52042,44
5885,33158,296
52439,98819,355
60103,96239,48
27734,92653,247
76398,45143,263
81393,65622,372
73312,42092,423
1227,92704,396
4063,15459,243
94654,67232,475
22598,76016,139
98307,97006,362
36701,55828,297
91766,89226,474
5138,3634,192
65059,28115,228
13712,71407,157
60997,65152,166
58784,52083,20
6377,90762,160
23479,9521,47
33822,38639,384
25027,74793,20
85879,96188,37
37256,64060,238
71671,62311,280
26765,17312,22
30448,89966,255
92943,87577,234
49144,8887,352
33921,22473,404
88359,74415,489
71369,90879,437
92308,84968,234
44447,76914,64
36321,6373,249
12516,3480,92
57666,87073,484
58611,69980,180
2071,13756,275
58975,6731,321
45741,97726,22
34243,69715,212
44838,48146,195
98081,41756,55
25358,64372,250
32636,48576,107
56874,70410,397
20639,84887,297
59011,51532,248
26944,86434,91
75757,68531,187
35735,10485,359
75681,35715,357
70806,27491,185
97382,44028,447
44042,87902,413
812,89379,450
68341,93454,385
60133,11839,316
21091,61206,58
52111,37673,59
13174,56454,410
23508,32847,350
10026,46715,475
66511,49755,286
13118,13241,388
47168,75079,365
89004,68786,454
95233,72652,414
23789,28539,271
56862,15640,202
97779,36297,258
98947,279,476
23214,59415,484
39280,38231,354
58245,57056,400
88528,55100,99
10435,47592,235
98863,42025,201
12354,57610,343
73876,79523,473
82164,17773,278
46667,78100,423
65126,24376,273
29480,44020,379
5148,17090,486
59991,21355,210
38208,62109,474
30431,6904,298
15385,63379,116
28392,32222,191
68533,27892,47
45926,70487,473
854,40339,192
47204,29220,199
3774,50150,252
49778,37365,58
79167,64754,30
88608,70669,431
60354,50513,367
37018,30995,377
88424,82517,153
69322,19505,205
90200,23147,278
13742,14631,361
82146,3367,433
57871,87543,122
6341,79244,459
25863,74624,13
39811,245,301
57341,22795,103
57397,37426,91
76293,77473,400
7129,60159,126
15632,13927,419
96096,2694,440
48671,3903,300
24820,70738,128
65683,34181,291
50980,97188,20
2844,34978,264
9589,43642,335
56933,41254,378
75842,20065,156
49800,92414,478
76734,52124,245
87812,86858,29
92031,55598,346
46346,5653,43
34143,85673,199
31213,25077,340
43073,30017,492
63130,95986,107
71362,82326,130
86793,4930,191
15819,3291,393
30200,59306,97
38908,81200,205
21229,20015,430
71709,38509,321
54175,122,300
28569,91061,84
91265,75469,216
3764,37660,193
80256,69057,233
1355,89509,340
35496,88906,47
6146,84460,185
85491,46081,268
98999,81343,218
73192,46629,490
18003,25345,180
30063,12478,414
28388,76368,210
35336,4789,400
43493,40904,6
71042,71034,9
34280,57229,418
26558,29023,4
82827,53053,380
26948,88020,295
71961,88489,319
19923,59034,30
29765,12847,60
81261,82020,58
95030,74954,184
18247,15880,217
24422,93510,111
79567,1309,229
88567,94462,74
71895,15964,412
86314,28877,442
73413,18727,203
60032,851,369
9061,8459,411
28699,92916,170
24690,65503,416
52485,56907,426
55839,13048,335
62408,60148,176
94415,13812,417
37634,98581,293
6336,60648,282
15369,71486,36
44004,44775,166
19267,25472,61
41820,74791,172
40827,60470,236
36607,98759,283
3186,25746,174
98560,39516,115
60540,90016,38
90378,29584,468
17450,11487,306
76286,9816,54
79915,28934,92
13086,53991,483
20736,61309,166
86606,98847,230
6598,8696,277
7517,95452,80
47409,99484,69
26456,61049,183
75848,75547,473
10757,63459,439
4724,67066,83
27767,49792,241
30565,49701,408
4968,90103,154
41348,87772,185
11649,83886,494
76845,98156,320
38688,59701,221
50674,57056,371
83050,40649,39
25538,79880,238
15527,64634,19
7213,99703,131
55118,74102,60
78431,42357,240
72460,74337,417
61911,76856,5
69269,81824,271
73615,18947,96
89577,33764,186
10830,54039,220
49113,16140,385
5934,38866,144
47418,50038,21
29084,5339,257
40844,60290,115
76135,2301,138
33712,82305,438
90947,57783,454
2590,98690,482
55921,12768,75
54186,53898,64
27248,53240,455
49251,57737,414
29776,62620,181
81676,15206,382
99332,23173,33
91385,95814,398
82029,4544,374
12817,26240,397
19873,38156,315
16911,21126,378
84410,70986,256
44516,84594,226
27839,58784,146
97386,15648,3
59982,48372,299
65013,30756,372
39923,61417,80
65898,16709,47
80544,15858,467
80398,15853,239
82400,68667,229
20785,65552,33
70506,89951,395
18284,49836,138
94886,18513,339
33196,88974,27
26181,47809,397
42290,10507,203
50476,37018,217
69747,96947,419
28004,68842,444
86529,94104,94
3155,69336,176
26163,11809,133
75318,7141,444
26700,62312,332
1408,85361,38
38836,42909,154
85669,47194,34
84495,977,117
6765,85413,286
61949,91896,423
78413,21234,88
40807,33611,137
15413,28136,308
4699,14239,449
99395,57372,460
88613,55148,491
93602,59154,298
67913,94696,112
65131,11864,149
18531,36198,481
63038,51706,485
78322,866,472
28252,94714,122
18945,97543,356
96506,48905,376
92635,19615,455
15451,6831,200
26897,48499,380
89830,49617,126
42052,67912,457
58426,96260,287
